Code,Name,ListingDate,Shares,ListingBoard,Sector,LastPrice,MarketCap,MinutesFirstAdded,MinutesLastUpdated,HourlyFirstAdded,HourlyLastUpdated,DailyFirstAdded,DailyLastUpdated
TECH,Indosterling Technomedia Tbk.,2020-06-04,1256300000,Pengembangan,Technology,3900,4899570000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-06-04 09:00:00,2022-04-15 16:00:00,2020-06-04,2022-04-16
TELE,Tiphone Mobile Indonesia Tbk.,2012-01-12,7302194889,Utama,Consumer Cyclicals,121,883565581569,,,2020-04-16 09:00:00,2022-04-15 16:00:00,2012-01-12,2022-04-16
TFAS,Telefast Indonesia Tbk.,2019-09-17,1666666500,Pengembangan,Technology,4470,7449999255000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2019-09-17,2022-04-16
TFCO,Tifico Fiber Indonesia Tbk.,1980-02-26,4823076400,Pengembangan,Consumer Cyclicals,765,3689653446000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
TGKA,Tigaraksa Satria Tbk.,1990-06-11,918492750,Pengembangan,Consumer Non-Cyclicals,7050,6475373887500,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
TGRA,Terregra Asia Energy Tbk.,2017-05-16,2750000000,Utama,Infrastructures,72,198000000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2017-05-16,2022-04-16
TIFA,KDB Tifa Finance Tbk.,2011-07-08,3552213000,Pengembangan,Financials,565,2007000345000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2011-07-08,2022-04-16
TINS,Timah Tbk.,1995-10-19,7447753454,Utama,Basic Materials,1920,14299686631680,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
TIRA,Tira Austenite Tbk,1993-07-27,588000000,Pengembangan,Industrials,428,251664000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
TIRT,Tirta Mahakam Resources Tbk,1999-12-13,1011774750,Utama,Basic Materials,124,125460069000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
TKIM,Pabrik Kertas Tjiwi Kimia Tbk.,1990-04-03,3113223570,Utama,Basic Materials,6900,21481242633000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
TLDN,Teladan Prima Agro Tbk.,2022-04-12,12946530200,Utama,Consumer Non-Cyclicals,605,7832650771000,2022-04-12 09:00:00,2022-04-15 15:59:00,2022-04-12 09:00:00,2022-04-15 16:00:00,2022-04-12,2022-04-16
TLKM,Telkom Indonesia (Persero) Tbk,1995-11-14,99062216600,Utama,Infrastructures,4680,463611173688000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
TMAS,Temas Tbk.,2003-07-09,5705150000,Utama,Transportation & Logistic,1745,9955486750000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2003-07-09,2022-04-16
TMPO,Tempo Intimedia Tbk.,2001-01-08,1058333250,Pengembangan,Consumer Cyclicals,133,140758322250,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
TNCA,Trimuda Nuansa Citra Tbk.,2018-06-28,421640000,Pengembangan,Transportation & Logistic,720,303580800000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-06-28,2022-04-16
TOBA,TBS Energi Utama Tbk.,2012-07-06,8049964000,Utama,Energy,1255,10102704820000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2012-07-06,2022-04-16
TOPS,Totalindo Eka Persada Tbk.,2017-06-16,33330000000,Utama,Infrastructures,50,1666500000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2017-06-16,2022-04-16
TOTL,Total Bangun Persada Tbk.,2006-07-25,3410000000,Utama,Infrastructures,292,995720000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2006-07-25,2022-04-16
TOTO,Surya Toto Indonesia Tbk.,1990-10-30,10320000000,Pengembangan,Industrials,212,2187840000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
TOWR,Sarana Menara Nusantara Tbk.,2010-03-08,51014625000,Utama,Infrastructures,1010,51524771250000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2010-03-08,2022-04-16
TOYS,Sunindo Adipersada Tbk.,2020-08-06,1435000297,Pengembangan,Consumer Cyclicals,156,223860046332,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-08-06 09:00:00,2022-04-15 16:00:00,2020-08-06,2022-04-16
TPIA,Chandra Asri Petrochemical Tbk,2008-05-26,21627886273,Pengembangan,Basic Materials,10250,221685834298250,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2008-05-26,2022-04-16
TPMA,Trans Power Marine Tbk.,2013-02-20,2633300000,Pengembangan,Energy,360,947988000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2013-02-20,2022-04-16
TRAM,Trada Alam Minera Tbk.,2008-09-10,49643627934,Utama,Energy,50,2482181396700,,,,,2008-09-10,2022-04-16
TRIL,Triwira Insanlestari Tbk.,2008-01-28,1200000000,Pengembangan,Industrials,,,,,,,,
TRIM,Trimegah Sekuritas Indonesia T,2000-01-31,7109300000,Utama,Financials,298,2118571400000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
TRIN,Perintis Triniti Properti Tbk.,2020-01-15,4399330905,Pengembangan,Properties & Real Estate,472,2076484187160,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2020-01-15,2022-04-16
TRIO,Trikomsel Oke Tbk.,2009-04-14,26007494645,Utama,Consumer Cyclicals,,,,,,,,
TRIS,Trisula International Tbk.,2012-06-28,3141443806,Pengembangan,Consumer Cyclicals,167,524621115602,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2012-06-28,2022-04-16
TRJA,Transkon Jaya Tbk.,2020-08-27,1510200000,Pengembangan,Transportation & Logistic,310,468162000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-08-27 09:00:00,2022-04-15 16:00:00,2020-08-27,2022-04-16
TRST,Trias Sentosa Tbk.,1990-07-02,2808000000,Utama,Basic Materials,720,2021760000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
TRUE,Triniti Dinamik Tbk.,2021-06-10,7570888280,Pengembangan,Properties & Real Estate,90,681379945200,2021-11-01 09:00:00,2022-04-15 15:59:00,2021-06-10 09:00:00,2022-04-15 16:00:00,2021-06-10,2022-04-16
TRUK,Guna Timur Raya Tbk.,2018-05-23,435000000,Pengembangan,Transportation & Logistic,190,82650000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-05-23,2022-04-16
TRUS,Trust Finance Indonesia Tbk,2002-11-28,800000000,Pengembangan,Financials,438,350400000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2002-11-28,2022-04-16
TSPC,Tempo Scan Pacific Tbk.,1994-06-17,4509864300,Utama,Healthcare,1475,6652049842500,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
TUGU,Asuransi Tugu Pratama Indonesi,2018-05-28,1777777800,Pengembangan,Financials,1400,2488888920000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-05-28,2022-04-16
TURI,Tunas Ridean Tbk.,1995-05-16,5580000000,Utama,Consumer Cyclicals,1330,7421400000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
UANG,Pakuan Tbk.,2020-07-06,1210000000,Pengembangan,Consumer Cyclicals,605,732050000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-07-06 09:00:00,2022-04-15 16:00:00,2020-07-06,2022-04-16
UCID,Uni-Charm Indonesia Tbk.,2019-12-20,4156572300,Utama,Consumer Non-Cyclicals,1355,5632155466500,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2019-12-20,2022-04-16
UFOE,Damai Sejahtera Abadi Tbk.,2021-02-01,2287500000,Utama,Consumer Cyclicals,1305,2985187500000,2021-11-01 09:00:00,2022-04-15 15:59:00,2021-02-01 09:00:00,2022-04-15 16:00:00,2021-02-01,2022-04-16
ULTJ,Ultra Jaya Milk Industry & Tra,1990-07-02,11553528000,Utama,Consumer Non-Cyclicals,1495,17272524360000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
UNIC,Unggul Indah Cahaya Tbk.,1989-11-06,383331363,Utama,Basic Materials,12350,4734142333050,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
UNIQ,Ulima Nitra Tbk.,2021-03-08,3138983000,Utama,Energy,77,241701691000,2021-11-01 09:00:00,2022-04-15 15:59:00,2021-03-08 09:00:00,2022-04-15 16:00:00,2021-03-08,2022-04-16
UNIT,Nusantara Inti Corpora Tbk,2002-04-18,75422200,Pengembangan,Consumer Cyclicals,316,23833415200,,,2020-04-16 09:00:00,2022-04-15 16:00:00,2002-04-18,2022-04-16
UNSP,Bakrie Sumatera Plantations Tb,1990-03-06,2500162344,Utama,Consumer Non-Cyclicals,129,322520942376,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
UNTR,United Tractors Tbk.,1989-09-19,3730135136,Utama,Industrials,29800,111158027052800,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
UNVR,Unilever Indonesia Tbk.,1982-01-11,38150000000,Utama,Consumer Non-Cyclicals,3400,129710000000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
URBN,Urban Jakarta Propertindo Tbk.,2018-12-10,3232122640,Pengembangan,Properties & Real Estate,466,1506169150240,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-12-10,2022-04-16
UVCR,Trimegah Karya Pratama Tbk.,2021-07-27,2000075630,Akselerasi,Technology,199,398015050370,2021-11-01 09:00:00,2022-04-15 15:59:00,2021-07-27 09:00:00,2022-04-15 16:00:00,2021-07-27,2022-04-16
VICI,Victoria Care Indonesia Tbk.,2020-12-17,6708000000,Utama,Consumer Non-Cyclicals,565,3790020000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-12-17 09:00:00,2022-04-15 16:00:00,2020-12-17,2022-04-16
VICO,Victoria Investama Tbk.,2013-07-08,9150094680,Utama,Financials,192,1756818178560,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2013-07-08,2022-04-16
VINS,Victoria Insurance Tbk.,2015-09-28,1460573616,Pengembangan,Financials,166,242455220256,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2015-09-28,2022-04-16
VIVA,Visi Media Asia Tbk.,2011-11-21,16464270400,Utama,Consumer Cyclicals,50,823213520000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2011-11-21,2022-04-16
VOKS,Voksel Electric Tbk.,1990-12-20,4155602595,Utama,Industrials,177,735541659315,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
VRNA,Verena Multi Finance Tbk.,2008-06-25,5687353997,Pengembangan,Financials,110,625608939670,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2008-06-25,2022-04-16
WAPO,Wahana Pronatural Tbk.,2001-06-22,1240923111,Pengembangan,Consumer Non-Cyclicals,134,166283696874,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-06-22,2022-04-16
WEGE,Wijaya Karya Bangunan Gedung T,2017-11-30,9572000000,Utama,Infrastructures,179,1713388000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2017-11-30,2022-04-16
WEHA,WEHA Transportasi Indonesia Tb,2007-05-31,886411265,Utama,Transportation & Logistic,199,176395841735,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2007-05-31,2022-04-16
WGSH,Wira Global Solusi Tbk.,2021-12-06,1042500000,Akselerasi,Technology,186,193905000000,2021-12-06 09:00:00,2022-04-15 15:59:00,2021-12-06 09:00:00,2022-04-15 16:00:00,2021-12-06,2022-04-16
WICO,Wicaksana Overseas Internation,1994-08-08,1268950977,Pengembangan,Consumer Non-Cyclicals,386,489815077122,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
WIFI,Solusi Sinergi Digital Tbk.,2020-12-30,2050292287,Pengembangan,Consumer Cyclicals,396,811915745652,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-12-30 09:00:00,2022-04-15 16:00:00,2020-12-30,2022-04-16
WIIM,Wismilak Inti Makmur Tbk.,2012-12-18,2099873760,Utama,Consumer Non-Cyclicals,466,978541172160,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2012-12-18,2022-04-16
WIKA,Wijaya Karya (Persero) Tbk.,2007-10-29,8969951372,Utama,Infrastructures,935,8386904532820,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2007-10-29,2022-04-16
WINS,Wintermar Offshore Marine Tbk.,2010-11-29,4346087057,Utama,Energy,158,686681755006,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2010-11-29,2022-04-16
WIRG,WIR ASIA Tbk.,2022-04-04,11919159000,Pengembangan,Technology,1110,13230266490000,2022-04-04 09:00:00,2022-04-15 15:59:00,2022-04-04 09:00:00,2022-04-15 16:00:00,2022-04-04,2022-04-16
WMPP,Widodo Makmur Perkasa Tbk.,2021-12-06,29419000000,Utama,Consumer Non-Cyclicals,136,4000984000000,2021-12-06 09:00:00,2022-04-15 15:59:00,2021-12-06 09:00:00,2022-04-15 16:00:00,2021-12-06,2022-04-16
WMUU,Widodo Makmur Unggas Tbk.,2021-02-02,12941176500,Utama,Consumer Non-Cyclicals,151,1954117651500,2021-11-01 09:00:00,2022-04-15 15:59:00,2021-02-02 09:00:00,2022-04-15 16:00:00,2021-02-02,2022-04-16
WOMF,Wahana Ottomitra Multiartha Tb,2004-12-13,3481481480,Utama,Financials,266,926074073680,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2004-12-13,2022-04-16
WOOD,Integra Indocabinet Tbk.,2017-06-21,6362500000,Utama,Consumer Cyclicals,690,4390125000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2017-06-21,2022-04-16
WOWS,Ginting Jaya Energi Tbk.,2019-11-08,2475720000,Pengembangan,Energy,54,133688880000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2019-11-08,2022-04-16
WSBP,Waskita Beton Precast Tbk.,2016-09-20,26361157534,Utama,Basic Materials,95,2504309965730,2021-11-01 09:00:00,2022-02-04 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2016-09-20,2022-04-16
WSKT,Waskita Karya (Persero) Tbk.,2012-12-19,28806807016,Utama,Infrastructures,535,15411641753560,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2012-12-19,2022-04-16
WTON,Wijaya Karya Beton Tbk.,2014-04-08,8715466600,Utama,Basic Materials,212,1847678919200,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2014-04-08,2022-04-16
YELO,Yelooo Integra Datanet Tbk.,2018-10-29,1912774405,Pengembangan,Consumer Cyclicals,113,216143507765,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-10-29,2022-04-16
YPAS,Yanaprima Hastapersada Tbk,2008-03-05,668000089,Pengembangan,Basic Materials,845,564460075205,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2008-03-05,2022-04-16
YULE,Yulie Sekuritas Indonesia Tbk.,2004-12-10,1785000000,Pengembangan,Financials,2010,3587850000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2004-12-10,2022-04-16
ZBRA,Dosni Roha Indonesia Tbk.,1991-08-01,2510706263,Pengembangan,Industrials,605,1518977289115,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
ZINC,Kapuas Prima Coal Tbk.,2017-10-16,25250000000,Pengembangan,Basic Materials,88,2222000000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2017-10-16,2022-04-16
ZONE,Mega Perintis Tbk.,2018-12-12,870171478,Pengembangan,Consumer Cyclicals,700,609120034600,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-12-12,2022-04-16
ZYRX,Zyrexindo Mandiri Buana Tbk.,2021-03-30,1333333350,Pengembangan,Technology,535,713333342250,2021-11-01 09:00:00,2022-04-15 15:59:00,2021-03-30 09:00:00,2022-04-15 16:00:00,2021-03-30,2022-04-16
