"TransactionID,TransactionDate,OrderID,Revenue,COGS,GrossProfit,OperatingExpenses,NetProfit"
"TX03206,2023-10-15,3206,21010.85,8404.37,12606.48,1777.98,10828.5"
"TX03207,2023-10-13,3207,3991.87,1596.78,2395.09,175.38,2219.71"
"TX03208,2023-01-25,3208,3481.92,1392.75,2089.17,41.53,2047.64"
"TX03209,2023-10-26,3209,12968.81,5187.51,7781.3,2712.27,5069.03"
"TX03210,2023-02-23,3210,13966.59,5586.700000000001,8379.89,998.29,7381.6"
"TX03211,2023-06-25,3211,15195.16,6078.13,9117.03,2609.77,6507.26"
"TX03212,2023-03-26,3212,11661.6,4664.74,6996.86,1893.97,5102.89"
"TX03213,2023-01-13,3213,11287.15,4514.88,6772.27,702.35,6069.92"
"TX03214,2023-10-23,3214,20108.92,8043.62,12065.3,1310.72,10754.58"
"TX03215,2023-09-18,3215,10726.86,4290.68,6436.18,1252.7,5183.48"
"TX03216,2023-04-26,3216,17960.42,7184.1900000000005,10776.23,1220.28,9555.95"
"TX03217,2023-06-12,3217,27042.68,10817.02,16225.66,736.5,15489.16"
"TX03218,2023-10-28,3218,6651.26,2660.58,3990.68,2941.85,1048.83"
"TX03219,2023-02-15,3219,23789.48,9515.82,14273.66,1660.04,12613.62"
"TX03220,2023-07-27,3220,6087.12,2434.85,3652.27,662.82,2989.45"
"TX03221,2023-10-24,3221,15577.74,6231.15,9346.59,1780.75,7565.84"
"TX03222,2023-11-29,3222,2589.36,1035.72,1553.64,1733.61,-179.97"
"TX03223,2023-03-24,3223,31255.57,12502.33,18753.24,1508.37,17244.87"
"TX03224,2023-10-11,3224,19054.27,7621.76,11432.51,2006.88,9425.63"
"TX03225,2023-01-23,3225,15315.099999999999,6126.05,9189.05,1285.86,7903.19"
"TX03226,2023-07-15,3226,22077.309999999998,8830.91,13246.4,2002.62,11243.78"
"TX03227,2023-07-05,3227,7972.799999999999,3189.18,4783.62,2029.64,2753.98"
"TX03228,2023-08-21,3228,16114.09,6445.69,9668.4,1776.68,7891.72"
"TX03229,2023-11-09,3229,12074.96,4830.11,7244.85,2610.12,4634.73"
"TX03230,2023-01-01,3230,20510.69,8204.22,12306.47,1848.47,10458.0"
"TX03231,2023-06-06,3231,7225.17,2889.9700000000003,4335.2,2829.59,1505.61"
"TX03232,2023-05-14,3232,10060.28,4024.09,6036.19,1786.36,4249.83"
"TX03233,2023-10-13,3233,9691.96,3876.75,5815.21,1802.92,4012.29"
"TX03234,2023-10-28,3234,10574.94,4230.03,6344.91,2457.86,3887.05"
"TX03235,2023-06-10,3235,12195.81,4878.35,7317.46,557.6,6759.86"
"TX03236,2023-09-18,3236,25632.03,10252.86,15379.17,1864.44,13514.73"
"TX03237,2023-11-17,3237,26196.3,10478.380000000001,15717.92,2384.13,13333.79"
"TX03238,2023-12-12,3238,5740.7,2296.24,3444.46,2177.74,1266.72"
"TX03239,2023-06-13,3239,26824.34,10729.82,16094.52,1084.0,15010.52"
"TX03240,2023-11-13,3240,8914.21,3565.7799999999997,5348.43,661.22,4687.21"
"TX03241,2023-04-28,3241,10642.85,4257.17,6385.68,2744.14,3641.54"
"TX03242,2023-02-14,3242,20008.05,8003.219999999999,12004.83,2090.33,9914.5"
"TX03243,2023-09-26,3243,8004.91,3201.99,4802.92,262.63,4540.29"
"TX03244,2023-09-05,3244,19003.08,7601.200000000001,11401.88,1432.91,9968.97"
"TX03245,2023-03-17,3245,10184.08,4073.7200000000003,6110.36,1197.46,4912.9"
"TX03246,2023-03-25,3246,1008.04,403.2,604.84,1585.77,-980.93"
"TX03247,2023-11-15,3247,20396.2,8158.51,12237.69,2929.45,9308.24"
"TX03248,2023-10-12,3248,2757.8999999999996,1103.17,1654.73,1171.87,482.86"
"TX03249,2023-02-06,3249,23401.809999999998,9360.65,14041.16,1268.62,12772.54"
"TX03250,2023-03-03,3250,12614.35,5045.74,7568.61,1671.46,5897.15"
"TX03251,2023-12-19,3251,5557.46,2223.05,3334.41,1166.05,2168.36"
"TX03252,2023-10-29,3252,11636.970000000001,4654.78,6982.19,1819.08,5163.11"
"TX03253,2023-11-16,3253,9195.27,3678.18,5517.09,60.29,5456.8"
"TX03254,2023-04-19,3254,1567.6100000000001,627.01,940.6,1526.27,-585.67"
"TX03255,2023-07-07,3255,30690.89,12276.39,18414.5,1152.48,17262.02"
"TX03256,2023-06-28,3256,28068.65,11227.28,16841.37,1483.68,15357.69"
"TX03257,2023-07-22,3257,14189.08,5675.58,8513.5,1750.7,6762.8"
"TX03258,2023-03-01,3258,13088.11,5235.18,7852.93,1753.1,6099.83"
"TX03259,2023-05-14,3259,21082.030000000002,8432.74,12649.29,2910.24,9739.05"
"TX03260,2023-07-19,3260,25238.01,10095.28,15142.73,2364.62,12778.11"
"TX03261,2023-12-04,3261,10943.65,4377.5,6566.15,2286.4,4279.75"
"TX03262,2023-12-03,3262,6848.15,2739.31,4108.84,2554.3,1554.54"
"TX03263,2023-11-20,3263,45673.37,18269.17,27404.2,455.92,26948.28"
"TX03264,2023-12-24,3264,18467.239999999998,7386.93,11080.31,673.09,10407.22"
"TX03265,2023-12-23,3265,6414.56,2565.76,3848.8,813.98,3034.82"
"TX03266,2023-12-19,3266,8383.599999999999,3353.5,5030.1,2110.61,2919.49"
"TX03267,2023-12-06,3267,21944.1,8777.81,13166.29,2794.47,10371.82"
"TX03268,2023-10-25,3268,21635.82,8654.49,12981.33,1362.65,11618.68"
"TX03269,2023-07-28,3269,18951.42,7580.45,11370.97,257.36,11113.61"
"TX03270,2023-08-15,3270,7182.2,2872.8,4309.4,992.99,3316.41"
"TX03271,2023-04-09,3271,14424.83,5769.93,8654.9,2798.35,5856.55"
"TX03272,2023-02-12,3272,7697.860000000001,3079.07,4618.79,10.59,4608.2"
"TX03273,2023-11-15,3273,27610.01,11044.0,16566.01,1534.79,15031.22"
"TX03274,2023-04-10,3274,17888.63,7155.51,10733.12,279.86,10453.26"
"TX03275,2023-05-20,3275,18030.84,7212.25,10818.59,908.74,9909.85"
"TX03276,2023-11-16,3276,12326.51,4930.57,7395.94,2804.06,4591.88"
"TX03277,2023-07-14,3277,2408.68,963.45,1445.23,665.14,780.09"
"TX03278,2023-11-26,3278,13744.02,5497.74,8246.28,1687.11,6559.17"
"TX03279,2023-02-14,3279,1856.28,742.54,1113.74,1105.09,8.65"
"TX03280,2023-08-11,3280,20164.98,8066.08,12098.9,2249.01,9849.89"
"TX03281,2023-02-08,3281,9309.09,3723.64,5585.45,2639.5,2945.95"
"TX03282,2023-05-26,3282,11158.69,4463.49,6695.2,161.39,6533.81"
"TX03283,2023-01-23,3283,25725.11,10289.99,15435.12,2805.08,12630.04"
"TX03284,2023-08-07,3284,12214.91,4886.14,7328.77,2422.68,4906.09"
"TX03285,2023-11-07,3285,16363.130000000001,6545.21,9817.92,2020.64,7797.28"
"TX03286,2023-12-05,3286,21719.39,8687.82,13031.57,1494.93,11536.64"
"TX03287,2023-03-03,3287,13409.18,5363.7,8045.48,1821.91,6223.57"
"TX03288,2023-05-19,3288,2972.16,1188.9,1783.26,1136.52,646.74"
"TX03289,2023-07-22,3289,18059.87,7223.95,10835.92,1337.44,9498.48"
"TX03290,2023-09-12,3290,10044.849999999999,4018.05,6026.8,1164.79,4862.01"
"TX03291,2023-12-28,3291,10008.210000000001,4003.3,6004.91,2450.33,3554.58"
"TX03292,2023-06-08,3292,1798.05,719.22,1078.83,1643.78,-564.95"
"TX03293,2023-10-09,3293,22801.65,9120.69,13680.96,2935.23,10745.73"
"TX03294,2023-06-10,3294,4814.46,1925.81,2888.65,2253.93,634.72"
"TX03295,2023-04-22,3295,13366.26,5346.5,8019.76,873.54,7146.22"
"TX03296,2023-09-10,3296,13340.19,5336.0,8004.19,908.38,7095.81"
"TX03297,2023-06-16,3297,19980.67,7992.07,11988.6,1367.69,10620.91"
"TX03298,2023-05-17,3298,16137.27,6455.0,9682.27,1606.46,8075.81"
"TX03299,2023-10-08,3299,37061.33,14824.49,22236.84,1409.94,20826.9"
"TX03300,2023-06-12,3300,8253.369999999999,3301.2799999999997,4952.09,472.19,4479.9"
"TX03301,2023-07-29,3301,3424.41,1369.74,2054.67,1825.06,229.61"
"TX03302,2023-04-23,3302,13089.9,5235.93,7853.97,1408.66,6445.31"
"TX03303,2023-10-17,3303,4826.91,1930.73,2896.18,604.03,2292.15"
"TX03304,2023-01-06,3304,10192.16,4076.95,6115.21,150.89,5964.32"
"TX03305,2023-03-01,3305,10663.74,4265.63,6398.11,1115.36,5282.75"
"TX03306,2023-11-04,3306,6880.34,2752.15,4128.19,2377.81,1750.38"
"TX03307,2023-12-27,3307,4022.46,1609.02,2413.44,2699.55,-286.11"
"TX03308,2023-08-30,3308,6797.71,2719.1899999999996,4078.52,2523.78,1554.74"
"TX03309,2023-08-22,3309,9781.21,3912.46,5868.75,357.85,5510.9"
"TX03310,2023-03-12,3310,19232.67,7693.09,11539.58,803.06,10736.52"
"TX03311,2023-04-13,3311,12041.0,4816.49,7224.51,2776.95,4447.56"
"TX03312,2023-04-13,3312,27157.850000000002,10863.29,16294.56,2513.29,13781.27"
"TX03313,2023-12-01,3313,13698.880000000001,5479.68,8219.2,1799.28,6419.92"
"TX03314,2023-05-21,3314,14117.9,5647.24,8470.66,1014.08,7456.58"
"TX03315,2023-06-14,3315,16690.42,6676.19,10014.23,764.27,9249.96"
"TX03316,2023-07-20,3316,4339.04,1735.6,2603.44,745.06,1858.38"
"TX03317,2023-02-15,3317,4422.1900000000005,1768.89,2653.3,2158.93,494.37"
"TX03318,2023-02-08,3318,23948.37,9579.48,14368.89,1162.12,13206.77"
"TX03319,2023-03-12,3319,16980.81,6792.2,10188.61,1704.7,8483.91"
"TX03320,2023-02-03,3320,22684.23,9073.76,13610.47,1162.94,12447.53"
"TX03321,2023-01-10,3321,19920.489999999998,7968.18,11952.31,393.74,11558.57"
"TX03322,2023-08-29,3322,17212.1,6884.76,10327.34,495.22,9832.12"
"TX03323,2023-07-09,3323,5231.07,2092.48,3138.59,513.8,2624.79"
"TX03324,2023-02-15,3324,2768.67,1107.4499999999998,1661.22,1553.81,107.41"
"TX03325,2023-01-29,3325,215.58,86.24000000000001,129.34,1282.34,-1153.0"
"TX03326,2023-10-16,3326,23608.02,9443.07,14164.95,153.67,14011.28"
"TX03327,2023-08-24,3327,11343.15,4537.26,6805.89,2441.87,4364.02"
"TX03328,2023-08-14,3328,10991.17,4396.42,6594.75,1570.25,5024.5"
"TX03329,2023-03-08,3329,5495.43,2198.18,3297.25,860.74,2436.51"
"TX03330,2023-07-29,3330,21385.83,8554.35,12831.48,585.18,12246.3"
"TX03331,2023-08-19,3331,15606.52,6242.73,9363.79,2030.73,7333.06"
"TX03332,2023-01-09,3332,17592.97,7037.15,10555.82,1753.07,8802.75"
"TX03333,2023-07-04,3333,20629.42,8251.880000000001,12377.54,1666.3,10711.24"
"TX03334,2023-01-25,3334,5841.76,2336.65,3505.11,379.74,3125.37"
"TX03335,2023-03-15,3335,29156.73,11662.75,17493.98,1774.58,15719.4"
"TX03336,2023-04-11,3336,4124.08,1649.58,2474.5,2176.82,297.68"
"TX03338,2023-06-18,3338,14543.640000000001,5817.54,8726.1,749.89,7976.21"
"TX03339,2023-05-09,3339,6285.2699999999995,2514.17,3771.1,1288.45,2482.65"
"TX03340,2023-12-01,3340,12772.08,5108.89,7663.19,2251.6,5411.59"
"TX03341,2023-06-29,3341,16689.74,6675.99,10013.75,2576.35,7437.4"
"TX03342,2023-03-21,3342,24930.54,9972.18,14958.36,2360.98,12597.38"
"TX03343,2023-04-14,3343,19138.95,7655.68,11483.27,2953.26,8530.01"
"TX03344,2023-01-23,3344,13643.33,5457.26,8186.07,715.37,7470.7"
"TX03345,2023-07-11,3345,21497.579999999998,8599.16,12898.42,2659.89,10238.53"
"TX03346,2023-05-31,3346,9975.68,3990.21,5985.47,267.67,5717.8"
"TX03347,2023-07-05,3347,14285.15,5713.99,8571.16,1286.7,7284.46"
"TX03348,2023-04-06,3348,16485.6,6594.32,9891.28,2455.94,7435.34"
"TX03349,2023-08-23,3349,18266.25,7306.389999999999,10959.86,775.95,10183.91"
"TX03350,2023-05-26,3350,35700.07,14279.96,21420.11,2068.01,19352.1"
"TX03351,2023-07-04,3351,4107.61,1643.12,2464.49,2017.12,447.37"
"TX03352,2023-09-01,3352,14789.99,5915.9800000000005,8874.01,2575.46,6298.55"
"TX03353,2023-01-26,3353,21422.28,8569.05,12853.23,249.24,12603.99"
"TX03354,2023-11-10,3354,21620.55,8648.16,12972.39,444.3,12528.09"
"TX03355,2023-01-15,3355,645.75,258.28999999999996,387.46,1812.06,-1424.6"
"TX03356,2023-09-26,3356,14016.849999999999,5606.62,8410.23,782.52,7627.71"
"TX03357,2023-02-14,3357,17230.2,6892.1,10338.1,2536.07,7802.03"
"TX03358,2023-06-20,3358,2635.42,1054.1599999999999,1581.26,1201.01,380.25"
"TX03359,2023-05-09,3359,4951.21,1980.5,2970.71,2754.82,215.89"
"TX03360,2023-08-25,3360,31240.14,12495.980000000001,18744.16,2282.27,16461.89"
"TX03361,2023-11-11,3361,6767.8,2707.1299999999997,4060.67,488.72,3571.95"
"TX03362,2023-06-04,3362,16653.97,6661.650000000001,9992.32,434.78,9557.54"
"TX03363,2023-02-13,3363,13403.17,5361.209999999999,8041.96,881.04,7160.92"
"TX03364,2023-07-18,3364,15907.86,6363.15,9544.71,628.81,8915.9"
"TX03365,2023-11-29,3365,22702.82,9081.23,13621.59,2977.32,10644.27"
"TX03366,2023-04-18,3366,8193.95,3277.58,4916.37,1981.86,2934.51"
"TX03367,2023-12-05,3367,11911.38,4764.49,7146.89,665.33,6481.56"
"TX03368,2023-09-26,3368,19416.05,7766.35,11649.7,1087.47,10562.23"
"TX03369,2023-12-21,3369,24876.129999999997,9950.45,14925.68,2682.6,12243.08"
"TX03370,2023-06-27,3370,9784.65,3913.87,5870.78,2992.7,2878.08"
"TX03371,2023-03-12,3371,9850.8,3940.34,5910.46,1893.73,4016.73"
"TX03372,2023-06-25,3372,8811.56,3524.56,5287.0,87.98,5199.02"
"TX03373,2023-07-30,3373,11987.53,4795.05,7192.48,1204.03,5988.45"
"TX03374,2023-08-11,3374,5265.28,2106.15,3159.13,266.31,2892.82"
"TX03375,2023-03-20,3375,16547.24,6618.950000000001,9928.29,806.5,9121.79"
"TX03376,2023-08-15,3376,6245.01,2498.0499999999997,3746.96,986.0,2760.96"
"TX03377,2023-02-04,3377,12660.060000000001,5063.97,7596.09,2143.13,5452.96"
"TX03378,2023-07-24,3378,10834.42,4333.81,6500.61,1942.51,4558.1"
"TX03379,2023-04-24,3379,25645.48,10258.04,15387.44,1915.84,13471.6"
"TX03380,2023-12-11,3380,21785.38,8714.26,13071.12,2871.07,10200.05"
"TX03381,2023-08-21,3381,23978.38,9591.42,14386.96,2302.6,12084.36"
"TX03382,2023-05-30,3382,10715.470000000001,4286.1900000000005,6429.28,1683.77,4745.51"
"TX03383,2023-09-25,3383,7750.26,3100.08,4650.18,287.2,4362.98"
"TX03384,2023-08-04,3384,2039.18,815.65,1223.53,1510.81,-287.28"
"TX03385,2023-12-20,3385,6717.849999999999,2687.15,4030.7,2638.91,1391.79"
"TX03386,2023-11-25,3386,8639.99,3456.0499999999997,5183.94,2364.14,2819.8"
"TX03387,2023-07-10,3387,18393.52,7357.389999999999,11036.13,2619.9,8416.23"
"TX03388,2023-09-27,3388,9226.67,3690.68,5535.99,1980.64,3555.35"
"TX03389,2023-03-17,3389,14001.17,5600.53,8400.64,281.55,8119.09"
"TX03390,2023-07-08,3390,20456.25,8182.57,12273.68,428.04,11845.64"
"TX03391,2023-09-30,3391,22760.23,9103.9,13656.33,431.81,13224.52"
"TX03392,2023-07-22,3392,16946.72,6778.88,10167.84,187.44,9980.4"
"TX03393,2023-04-20,3393,17011.61,6804.67,10206.94,550.39,9656.55"
"TX03394,2023-04-14,3394,6510.08,2604.0,3906.08,2930.13,975.95"
"TX03395,2023-07-22,3395,8510.289999999999,3404.17,5106.12,574.77,4531.35"
"TX03396,2023-04-03,3396,9550.13,3820.06,5730.07,2992.79,2737.28"
"TX03397,2023-02-07,3397,6852.76,2741.0999999999995,4111.66,34.29,4077.37"
"TX03398,2023-11-02,3398,13997.76,5599.27,8398.49,1712.41,6686.08"
"TX03399,2023-06-06,3399,12524.76,5009.9,7514.86,2135.25,5379.61"
"TX03400,2023-12-04,3400,6652.76,2661.11,3991.65,1283.53,2708.12"
"TX03401,2023-02-12,3401,9375.33,3750.16,5625.17,1764.25,3860.92"
"TX03402,2023-04-11,3402,11513.72,4605.55,6908.17,2531.0,4377.17"
"TX03403,2023-12-18,3403,19395.579999999998,7758.27,11637.31,1607.87,10029.44"
"TX03404,2023-03-03,3404,11716.310000000001,4686.57,7029.74,739.08,6290.66"
"TX03405,2023-12-23,3405,11355.54,4542.24,6813.3,1023.64,5789.66"
"TX03406,2023-12-20,3406,9893.44,3957.45,5935.99,2240.46,3695.53"
"TX03407,2023-07-27,3407,15930.97,6372.44,9558.53,2969.34,6589.19"
"TX03408,2023-04-10,3408,3935.3199999999997,1574.16,2361.16,91.78,2269.38"
"TX03409,2023-09-01,3409,16865.75,6746.33,10119.42,2543.03,7576.39"
"TX03410,2023-09-18,3410,3771.7000000000003,1508.68,2263.02,1050.28,1212.74"
"TX03411,2023-07-12,3411,9606.01,3842.37,5763.64,2631.63,3132.01"
"TX03412,2023-05-20,3412,7424.66,2969.96,4454.7,1616.23,2838.47"
"TX03413,2023-01-23,3413,2188.23,875.28,1312.95,13.74,1299.21"
"TX03414,2023-07-04,3414,13404.11,5361.61,8042.5,2416.04,5626.46"
"TX03415,2023-04-01,3415,7369.969999999999,2947.98,4421.99,1537.84,2884.15"
"TX03416,2023-07-18,3416,15935.89,6374.29,9561.6,977.69,8583.91"
"TX03417,2023-12-27,3417,2938.42,1175.37,1763.05,913.53,849.52"
"TX03418,2023-08-13,3418,13518.51,5407.450000000001,8111.06,2687.12,5423.94"
"TX03419,2023-06-14,3419,26116.18,10446.39,15669.79,818.53,14851.26"
"TX03420,2023-11-21,3420,17736.37,7094.58,10641.79,1085.05,9556.74"
"TX03421,2023-12-09,3421,11.66,4.66,7.0,195.52,-188.52"
"TX03422,2023-08-23,3422,13994.199999999999,5597.78,8396.42,2321.58,6074.84"
"TX03423,2023-02-01,3423,13331.73,5332.79,7998.94,261.83,7737.11"
"TX03424,2023-06-13,3424,35026.41,14010.369999999999,21016.04,2918.96,18097.08"
"TX03425,2023-08-24,3425,8999.72,3599.8999999999996,5399.82,1065.81,4334.01"
"TX03426,2023-07-28,3426,1739.6399999999999,695.8799999999999,1043.76,545.97,497.79"
"TX03427,2023-07-15,3427,17812.27,7124.889999999999,10687.38,301.75,10385.63"
"TX03428,2023-09-09,3428,31625.23,12650.14,18975.09,2928.93,16046.16"
"TX03429,2023-02-26,3429,10604.08,4241.719999999999,6362.36,376.87,5985.49"
"TX03430,2023-04-25,3430,11525.43,4610.15,6915.28,921.0,5994.28"
"TX03431,2023-12-02,3431,6807.139999999999,2722.89,4084.25,109.37,3974.88"
"TX03432,2023-09-13,3432,16291.02,6516.32,9774.7,583.8,9190.9"
"TX03433,2023-12-27,3433,28341.55,11336.49,17005.06,2106.43,14898.63"
"TX03434,2023-10-18,3434,12292.04,4916.91,7375.13,1219.86,6155.27"
"TX03435,2023-11-09,3435,13973.69,5589.4,8384.29,187.03,8197.26"
"TX03436,2023-11-15,3436,13987.86,5595.15,8392.71,2279.7,6113.01"
"TX03437,2023-02-21,3437,6400.69,2560.24,3840.45,1294.22,2546.23"
"TX03438,2023-06-23,3438,10716.26,4286.45,6429.81,145.61,6284.2"
"TX03439,2023-03-04,3439,8080.43,3232.0699999999997,4848.36,1988.72,2859.64"
"TX03440,2023-11-21,3440,6737.27,2694.9,4042.37,1896.81,2145.56"
"TX03441,2023-06-30,3441,6211.18,2484.36,3726.82,1219.03,2507.79"
"TX03442,2023-09-08,3442,10190.060000000001,4076.0,6114.06,1687.86,4426.2"
"TX03443,2023-02-16,3443,15662.07,6264.77,9397.3,859.2,8538.1"
"TX03444,2023-05-06,3444,9897.65,3959.17,5938.48,2528.04,3410.44"
"TX03445,2023-09-26,3445,12504.15,5001.65,7502.5,51.56,7450.94"
"TX03446,2023-08-11,3446,31765.78,12706.44,19059.34,2234.98,16824.36"
"TX03447,2023-12-08,3447,3000.0,1200.0,1800.0,87.34,1712.66"
"TX03448,2023-12-30,3448,6658.26,2663.4,3994.86,674.88,3319.98"
"TX03449,2023-03-02,3449,7607.25,3042.7999999999997,4564.45,1137.51,3426.94"
"TX03450,2023-12-04,3450,14055.31,5622.08,8433.23,133.89,8299.34"
"TX03451,2023-11-13,3451,14881.670000000002,5952.79,8928.88,2577.52,6351.36"
"TX03452,2023-09-03,3452,10826.21,4330.58,6495.63,1317.22,5178.41"
"TX03453,2023-01-29,3453,6600.4,2640.2200000000003,3960.18,1270.57,2689.61"
"TX03454,2023-03-07,3454,4943.43,1977.28,2966.15,219.09,2747.06"
"TX03455,2023-07-25,3455,6804.51,2721.87,4082.64,2132.37,1950.27"
"TX03456,2023-03-08,3456,18979.83,7591.88,11387.95,2163.25,9224.7"
"TX03457,2023-10-10,3457,6451.67,2580.71,3870.96,2817.42,1053.54"
"TX03458,2023-06-08,3458,12851.71,5140.77,7710.94,2831.52,4879.42"
"TX03459,2023-03-19,3459,9500.75,3800.32,5700.43,2952.24,2748.19"
"TX03460,2023-07-09,3460,14144.2,5657.7,8486.5,52.29,8434.21"
"TX03461,2023-09-01,3461,10856.69,4342.68,6514.01,1505.38,5008.63"
"TX03462,2023-09-08,3462,16934.129999999997,6773.72,10160.41,2206.27,7954.14"
"TX03463,2023-07-18,3463,9957.0,3982.84,5974.16,1358.14,4616.02"
"TX03464,2023-06-05,3464,10550.369999999999,4220.22,6330.15,2741.68,3588.47"
"TX03465,2023-04-08,3465,25192.08,10076.73,15115.35,2350.9,12764.45"
"TX03466,2023-09-14,3466,1110.9,444.36,666.54,349.05,317.49"
"TX03467,2023-08-09,3467,10940.14,4375.94,6564.2,86.45,6477.75"
"TX03468,2023-02-09,3468,25869.22,10347.56,15521.66,813.71,14707.95"
"TX03469,2023-03-13,3469,29792.56,11917.15,17875.41,65.19,17810.22"
"TX03470,2023-03-08,3470,20268.86,8107.389999999999,12161.47,2772.94,9388.53"
"TX03471,2023-04-09,3471,15975.529999999999,6390.139999999999,9585.39,577.12,9008.27"
"TX03472,2023-07-31,3472,35519.2,14207.81,21311.39,2862.78,18448.61"
"TX03473,2023-11-23,3473,21784.59,8713.76,13070.83,1155.51,11915.32"
"TX03474,2023-07-21,3474,2329.6,931.82,1397.78,358.69,1039.09"
"TX03475,2023-12-07,3475,5257.45,2103.03,3154.42,2017.0,1137.42"
"TX03476,2023-01-05,3476,12556.61,5022.58,7534.03,2246.08,5287.95"
"TX03477,2023-11-13,3477,32063.25,12825.35,19237.9,1875.6,17362.3"
"TX03478,2023-07-28,3478,16623.48,6649.530000000001,9973.95,2933.7,7040.25"
"TX03480,2023-04-28,3480,11944.98,4778.12,7166.86,1239.75,5927.11"
"TX03481,2023-03-23,3481,8809.23,3523.62,5285.61,2287.36,2998.25"
"TX03482,2023-01-23,3482,7470.56,2988.2799999999997,4482.28,2565.47,1916.81"
"TX03483,2023-10-24,3483,16154.75,6461.74,9693.01,2185.71,7507.3"
"TX03484,2023-10-20,3484,16829.379999999997,6731.79,10097.59,2245.31,7852.28"
"TX03485,2023-08-31,3485,20422.02,8168.77,12253.25,1235.86,11017.39"
"TX03486,2023-09-21,3486,11440.91,4576.39,6864.52,1525.22,5339.3"
"TX03487,2023-04-12,3487,23042.92,9217.16,13825.76,1266.37,12559.39"
"TX03488,2023-06-07,3488,12956.89,5182.73,7774.16,442.49,7331.67"
"TX03490,2023-06-09,3490,27928.3,11171.5,16756.8,1971.03,14785.77"
"TX03491,2023-01-08,3491,12645.39,5058.24,7587.15,413.54,7173.61"
"TX03492,2023-02-14,3492,12372.17,4948.84,7423.33,1813.58,5609.75"
"TX03493,2023-12-22,3493,10958.99,4383.65,6575.34,2719.63,3855.71"
"TX03494,2023-11-27,3494,19174.45,7669.52,11504.93,829.01,10675.92"
"TX03495,2023-02-14,3495,7897.219999999999,3158.8199999999997,4738.4,2700.59,2037.81"
"TX03496,2023-11-14,3496,15839.75,6335.83,9503.92,948.71,8555.21"
"TX03497,2023-08-08,3497,10099.44,4039.8199999999997,6059.62,1574.96,4484.66"
"TX03498,2023-04-04,3498,2786.2200000000003,1114.49,1671.73,2552.47,-880.74"
"TX03499,2023-01-25,3499,10125.66,4050.37,6075.29,585.54,5489.75"
"TX03500,2023-04-24,3500,13744.42,5497.7699999999995,8246.65,1116.05,7130.6"
"TX03501,2023-07-01,3501,9604.11,3841.63,5762.48,2358.53,3403.95"
"TX03502,2023-11-29,3502,8289.76,3316.0,4973.76,845.48,4128.28"
"TX03503,2023-05-17,3503,15089.73,6036.01,9053.72,1580.86,7472.86"
"TX03504,2023-10-25,3504,28307.079999999998,11322.84,16984.24,257.58,16726.66"
"TX03505,2023-03-15,3505,8511.59,3404.6600000000003,5106.93,934.33,4172.6"
"TX03506,2023-01-05,3506,12265.98,4906.38,7359.6,945.6,6414.0"
"TX03507,2023-10-28,3507,31403.08,12561.400000000001,18841.68,708.48,18133.2"
"TX03508,2023-02-10,3508,8424.52,3369.84,5054.68,2823.31,2231.37"
"TX03509,2023-04-04,3509,32052.800000000003,12821.09,19231.71,2924.0,16307.71"
"TX03510,2023-02-27,3510,23193.91,9277.52,13916.39,545.08,13371.31"
"TX03511,2023-06-30,3511,23840.69,9536.14,14304.55,1357.56,12946.99"
"TX03512,2023-02-11,3512,5073.37,2029.31,3044.06,1562.18,1481.88"
"TX03513,2023-12-09,3513,9064.15,3625.67,5438.48,1234.77,4203.71"
"TX03514,2023-07-18,3514,20434.35,8173.7699999999995,12260.58,1944.18,10316.4"
"TX03515,2023-04-23,3515,22948.28,9179.24,13769.04,501.01,13268.03"
"TX03516,2023-03-12,3516,14161.87,5664.76,8497.11,2432.08,6065.03"
"TX03517,2023-01-29,3517,11578.89,4631.55,6947.34,1005.49,5941.85"
"TX03518,2023-01-26,3518,19182.13,7672.9,11509.23,1467.82,10041.41"
"TX03519,2023-02-24,3519,8250.32,3300.09,4950.23,2603.33,2346.9"
"TX03520,2023-10-31,3520,1916.73,766.6500000000001,1150.08,105.67,1044.41"
"TX03521,2023-03-16,3521,22139.89,8855.92,13283.97,2377.32,10906.65"
"TX03522,2023-07-11,3522,18016.899999999998,7206.73,10810.17,825.26,9984.91"
"TX03523,2023-08-08,3523,236.36,94.54,141.82,1755.64,-1613.82"
"TX03524,2023-12-30,3524,8937.29,3574.94,5362.35,2658.93,2703.42"
"TX03525,2023-09-05,3525,9537.12,3814.79,5722.33,443.09,5279.24"
"TX03526,2023-02-27,3526,22498.61,8999.39,13499.22,2790.27,10708.95"
"TX03527,2023-05-01,3527,13580.16,5432.12,8148.04,415.2,7732.84"
"TX03528,2023-06-19,3528,24170.42,9668.14,14502.28,298.27,14204.01"
"TX03529,2023-07-03,3529,17633.34,7053.26,10580.08,860.39,9719.69"
"TX03530,2023-08-16,3530,5477.61,2191.0299999999997,3286.58,1353.99,1932.59"
"TX03531,2023-11-10,3531,19397.690000000002,7759.1,11638.59,951.94,10686.65"
"TX03532,2023-07-03,3532,4723.64,1889.52,2834.12,1643.6,1190.52"
"TX03533,2023-02-22,3533,13029.789999999999,5211.96,7817.83,882.62,6935.21"
"TX03534,2023-12-18,3534,7521.87,3008.67,4513.2,948.69,3564.51"
"TX03535,2023-02-14,3535,5962.66,2385.06,3577.6,135.44,3442.16"
